"fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","id","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","ev_connector_types"
"ELEC","ITHACA VISITORS ITHACA COLLEGE","Conservatory Dr",,"Ithaca","NY","14850",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.420935","-76.500084","2023-08-12T00:00:00.000","162315","2023-08-12 00:07:02",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Dorschel Nissan","3817 W Henrietta Rd",,"Rochester","NY","14623",,"585-334-9440","E",,"Public - Call ahead","Dealership business hours",,,"3.0",,,"Non-Networked",,"200-8","43.077581","-77.641934","2020-06-09T00:00:00.000","44188","2023-02-15 22:45:41","P",,,"2011-11-30T00:00:00.000","J1772"
"ELEC","White Fences Inn Water Mill - Tesla Destination","371 Montauk Hwy",,"Water Mill","NY","11976",,"631-500-9013  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.905693","-72.362142","2022-10-06T00:00:00.000","115245","2023-01-18 15:15:20","P",,,"2015-12-15T00:00:00.000","J1772 TESLA"
"ELEC","1510 Lex Garage","1510 Lexington Avenue","Located on 98th St between Lexington ||Ave & Park Ave. Attendant will assist ||in charging vehicle.  Parking rates ||apply. Inquire within.||","Manhattan","NY","10029",,"888-998-2546","E",,"Public",,,,"2.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","40.786732","-73.950411","2023-06-20T00:00:00.000","185709","2023-06-20 00:10:28",,,,"2021-03-08T00:00:00.000","J1772"
"ELEC","CITY HALL 12534 CITY HALL 3","542 Warren St",,"Hudson","NY","12534",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.249016","-73.78465","2023-08-12T00:00:00.000","149513","2023-08-12 00:17:14",,,,"2019-11-26T00:00:00.000","J1772"
"ELEC","Surfside on the Lake Hotel - Tesla Destination","400 Canada St",,"Lake George","NY","12845",,"518-668-2442  877-798-3752","E",,"Public",,,,"4.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","43.4296","-73.711284","2022-10-06T00:00:00.000","122484","2023-01-18 15:15:20","P",,,"2017-12-04T00:00:00.000","TESLA"
"ELEC","ESF STATION 9","Stadium Place",,"Syracuse","NY","13210",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.035228","-76.139678","2023-08-12T00:00:00.000","197197","2023-08-12 00:28:55",,,,"2021-10-07T00:00:00.000","J1772"
"ELEC","108 Crosby Blvd Parking","108 Crosby Blvd",,"Old Forge","NY","13420",,"844-798-2438","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"2.0",,,"SWTCH","https://swtchenergy.com/","GPS","43.7100495518165","-74.9734071988676","2023-05-03T00:00:00.000","257680","2023-05-03 20:36:28","P",,,"2023-03-30T00:00:00.000","J1772"
"ELEC","King & King Architects","358 W. Jefferson St.",,"Syracuse","NY","13202",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","43.047373","-76.158155","2023-08-12T00:00:00.000","123104","2023-08-12 00:46:59",,,,"2019-04-01T00:00:00.000","J1772"
"ELEC","854ELLICOTT 134 HIGH ST 3","134 High St",,"Buffalo","NY","14203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.900863","-78.86391","2023-08-12T00:00:00.000","169909","2023-08-12 00:24:18",,,,"2020-12-04T00:00:00.000","J1772"
"ELEC","Quik Park Armory Parking Inc. - Tesla Destination","172 Vanderbilt",,"Brooklyn","NY","11205",,"718-222-9427  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.692635","-73.969935","2022-10-06T00:00:00.000","114891","2023-01-18 15:15:20","P",,,"2017-01-27T00:00:00.000","TESLA"
"ELEC","600 RIVER ROAD 600 RIVER","600 River Rd",,"North Tonawanda","NY","14120",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.035576","-78.887184","2023-08-12T00:00:00.000","152233","2023-08-12 00:17:47",,,,"2020-01-07T00:00:00.000","J1772"
"ELEC","ISLANDIA CORP STATION 2","100 Corporate Plaza",,"Islandia","NY","11749",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.807705","-73.17718","2023-08-12T00:00:00.000","260788","2023-08-12 00:38:32",,,,"2023-05-13T00:00:00.000","J1772"
"ELEC","TOWN GERMANTOWN MUNICIPAL LOT","189 Main St",,"Germantown","NY","12526",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.132595","-73.88265","2023-08-12T00:00:00.000","149273","2023-08-12 00:17:07",,,,"2019-11-20T00:00:00.000","J1772"
"ELEC","EVolve NY Oneonta","4968 NY-23",,"Oneonta","NY","13820",,"833-632-2778","E",,"Public","24 hours daily",,,,"4.0",,"Electrify America","https://www.electrifyamerica.com/","GPS","42.44734","-75.04848","2023-08-12T00:00:00.000","185374","2023-08-12 00:43:29",,,,"2021-02-25T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","BNE MASTER 5000 MURRAY ST1","5000 Murray Court",,"Pearl River","NY","10965",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.0459","-74.004035","2023-08-12T00:00:00.000","221902","2023-08-12 00:33:19",,,,"2022-06-23T00:00:00.000","J1772"
"ELEC","SUNY BUFFALO PARKER 6","185 Hayes Rd",,"Buffalo","NY","14214",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.951019","-78.822603","2023-08-12T00:00:00.000","182223","2023-08-12 00:24:59",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Tom Wahl's Inc","283 E Main St",,"Avon","NY","14414",,"866-816-7584","E",,"Public",,,,"4.0",,,"EV Connect","http://evconnect.com/","GPS","42.909711","-77.732287","2023-08-12T00:00:00.000","157945","2023-08-12 00:47:15",,,,"2020-05-15T00:00:00.000","J1772"
"ELEC","Hyatt House White Plains","101 Corporate Park Dr",,"White Plains","NY","10604",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","41.01975","-73.724295","2023-08-12T00:00:00.000","230829","2023-08-12 00:47:13",,,,"2022-09-30T00:00:00.000","J1772"
"ELEC","S-R STATION 2","784 County Rd 64",,"Elmira","NY","14903",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.152089","-76.885292","2023-08-12T00:00:00.000","222066","2023-08-12 00:32:10",,,,"2022-06-28T00:00:00.000","J1772"
"ELEC","Parkit 221 Thompson Street - Tesla Destination","221 Thompson St",,"New York","NY","10012",,"212-929-9404  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.729234","-73.999013","2022-10-06T00:00:00.000","115056","2023-01-18 15:15:20","P",,,"2015-11-13T00:00:00.000","J1772 TESLA"
"ELEC","ROCHESTER NY ROC CITY HALL1","30 Church St",,"Rochester","NY","14614",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.156992","-77.614895","2023-08-12T00:00:00.000","162173","2023-08-12 00:10:21",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Village of Spencerport - Town Hall","27 West Ave","Located behind the Village office at South Union Street (Rt. 259)","Spencerport","NY","14559",,"585-352-4771","E",,"Public","24 hours daily",,,"2.0",,,"Non-Networked",,"GPS","43.191311","-77.801933","2022-03-07T00:00:00.000","63140","2023-02-14 15:54:11","LG",,,"2014-07-20T00:00:00.000","J1772"
"ELEC","VIC AND CAMPUS SUGAR SHACK 1.2","8023 NY-30",,"Paul Smiths","NY","12970",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","44.44867","-74.2581","2023-08-12T00:00:00.000","175414","2023-08-12 00:19:53",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Eventi Hotel","851 Avenue of the Americas",,"New York","NY","10001",,"888-998-2546","E",,"Public",,,,"1.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","40.758681","-73.98135","2023-06-20T00:00:00.000","213916","2023-06-20 00:10:50",,,,"2022-04-13T00:00:00.000","J1772"
"ELEC","Coliseum Park Apts - Central Parking","345 W 58th Street","Entrance on 910 9th Ave.||","New York","NY","10019",,"888-998-2546","E",,"Public",,,,"2.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","40.768432","-73.984033","2023-06-20T00:00:00.000","124141","2023-06-20 00:11:03",,,,"2019-06-21T00:00:00.000","J1772"
"ELEC","ESF STATION 4","1 Forestry Drive Campus Drive",,"Syracuse","NY","13210",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.034968","-76.13403","2023-08-12T00:00:00.000","207788","2023-08-12 00:28:12",,,,"2022-03-09T00:00:00.000","J1772"
"ELEC","CORNELL STATION6","106 Statler Dr",,"Ithaca","NY","14853",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.445495","-76.481261","2023-08-12T00:00:00.000","229267","2023-08-12 00:08:12",,,,"2022-09-27T00:00:00.000","J1772"
"ELEC","RTS STJFISHER 1","Fairport Park & Ride State Route 31F",,"Pittsford","NY","14618",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.112196","-77.50809","2023-08-12T00:00:00.000","168176","2023-08-12 00:23:13",,,,"2020-11-06T00:00:00.000","J1772"
"ELEC","BWBP BEST WESTERN 1","4908 Lake Rd S",,"Brockport","NY","14420",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.193299","-77.941861","2023-08-12T00:00:00.000","225483","2023-08-12 00:30:57",,,,"2022-08-13T00:00:00.000","J1772"
"ELEC","COLE GROUP CEDAR PARK 3","2106 Massachusetts Ave",,"Troy","NY","12180",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.741401","-73.670819","2023-08-12T00:00:00.000","236287","2023-08-12 00:35:16",,,,"2022-11-18T00:00:00.000","J1772"
"ELEC","iPark NYC 1025 83rd - Tesla Destination","11 E 83rd St",,"New York","NY","10028",,"855-472-7569  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.779211","-73.960949","2022-10-06T00:00:00.000","114999","2023-01-18 15:15:20","P",,,"2015-08-21T00:00:00.000","J1772 TESLA"
"ELEC","RRH RIEDMAN CAMP4","100 Kings Hwy S",,"Rochester","NY","14617",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.202045","-77.574595","2023-08-12T00:00:00.000","173965","2023-08-12 00:12:19",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","SIENA COLLEGE MORRELL EVSE2","Friars Dr",,"Latham","NY","12110",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.71999","-73.75081","2023-08-12T00:00:00.000","194627","2023-08-12 00:28:18",,,,"2021-08-28T00:00:00.000","J1772"
"ELEC","Nissan Kia - Middletown","4961 Route 17M",,"New Hampton","NY","10958",,"845-374-6555","E",,"Public - Call ahead","Dealership business hours",,,"1.0",,,"Non-Networked",,"200-9","41.40859","-74.413372","2020-06-09T00:00:00.000","44358","2023-02-15 22:45:41","P",,,"2011-11-30T00:00:00.000","J1772"
"ELEC","LIVEWELL GROUP 101 BAXTER CT","101 Baxter Ct",,"Delmar","NY","12054",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.60808","-73.84867","2023-08-12T00:00:00.000","165398","2023-08-12 00:21:43",,,,"2020-08-22T00:00:00.000","J1772"
"ELEC","BURNS MGT OXFORD 3","6203 Johnston Rd",,"Albany","NY","12203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.68536","-73.87069","2023-08-12T00:00:00.000","119018","2023-08-12 00:12:22",,,,"2019-03-08T00:00:00.000","J1772"
"ELEC","20RTAC GARAGE TOP","211 North End Ave",,"New York","NY","10282",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.716132","-74.015557","2023-08-12T00:00:00.000","254305","2023-08-12 00:36:08",,,,"2023-02-21T00:00:00.000","J1772"
"ELEC","KEELER STATION 04","1077 Troy Schenectady Rd",,"Latham","NY","12110",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.766866","-73.812303","2023-08-12T00:00:00.000","190452","2023-08-12 00:27:12",,,,"2021-05-31T00:00:00.000","J1772"
"ELEC","QuickChek - Tesla Supercharger","1147 Sunrise Highway",,"Copiague","NY","11726",,"877-798-3752","E",,"Public","24 hours daily",,,,"8.0",,"Tesla","https://www.tesla.com/supercharger","GPS","40.68872","-73.406165","2023-07-01T00:00:00.000","154208","2023-07-14 19:41:28","P",,,"2020-02-28T00:00:00.000","TESLA"
"ELEC","EAST SYR CAMPUS TR19 WEST","6304 Carrier Pkwy",,"East Syracuse","NY","13057",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.083319","-76.084711","2023-08-12T00:00:00.000","250568","2023-08-12 00:37:02",,,,"2023-01-12T00:00:00.000","J1772"
"ELEC","KI-PO Chevrolet","2534 Youngstown Lockport Rd",,"Ransomville","NY","14131",,"716-803-6230","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"1.0",,,"Non-Networked",,"GPS","43.2382574979224","-78.9108978813066","2022-09-14T00:00:00.000","226497","2023-02-14 15:54:11","P",,,"2022-08-24T00:00:00.000","J1772"
"ELEC","Carle Place Commons - Tesla Supercharger","117 Old Country Road",,"Carle Place","NY","11514",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,"12.0",,"Tesla","https://www.tesla.com/supercharger","GPS","40.744734","-73.616176","2023-07-01T00:00:00.000","201668","2023-07-14 19:41:28","P",,,"2021-11-18T00:00:00.000","TESLA"
"ELEC","Icon Parking 14-26 William Street - Tesla Destination","14-26 William St",,"New York","NY","10004",,"212-269-5056  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.704514","-74.01074","2022-10-06T00:00:00.000","115014","2023-01-18 15:15:20","P",,,"2016-04-30T00:00:00.000","J1772 TESLA"
"ELEC","LIVEWELL GROUP 708 CATLYN CT","708 Catlyn Ct",,"Delmar","NY","12054",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.606503","-73.848","2023-08-12T00:00:00.000","165392","2023-08-12 00:21:44",,,,"2020-08-22T00:00:00.000","J1772"
"ELEC","5TH AVE RIVER STREET 2","King St & Federal St",,"Troy","NY","12180",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.73511","-73.68805","2023-08-12T00:00:00.000","154052","2023-08-12 00:19:14",,,,"2020-02-27T00:00:00.000","J1772"
"ELEC","Poland Town Court","3593 Church St",,"Kennedy","NY","14747",,"716-267-3809","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"1.0",,,"Non-Networked",,"GPS","42.1583113239972","-79.1014384057511","2022-09-14T00:00:00.000","226487","2023-02-14 15:54:11","P",,,"2022-08-22T00:00:00.000","J1772"
"ELEC","395 Lenox Rd","395 Lenox Rd",,"Brooklyn","NY","11203",,"888-356-8911","E",,"Public","24 hours daily",,,"4.0",,,"FLO","https://flo.ca/","GPS","40.654476","-73.946741","2023-08-12T00:00:00.000","202766","2023-08-12 00:52:13",,,,"2021-12-17T00:00:00.000","J1772"
"ELEC","Niskayuna Branch Library","2400 Nott St E",,"Niskayuna","NY","12309",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.81807","-73.88548","2022-07-12T00:00:00.000","223252","2023-02-14 15:54:11","LG",,,"2022-03-21T00:00:00.000","J1772"
"ELEC","James Mitsubishi of Greece","3800 West Ridge Road",,"Greece","NY","14626",,"888-998-2546","E",,"Public",,,,"1.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","43.21451","-77.728461","2023-06-21T00:00:00.000","253295","2023-06-21 00:00:50",,,,"2023-02-03T00:00:00.000","J1772"
"ELEC","Trump Golf Links, Ferry Point - Tesla Destination","500 Hutchinson River Parkway",,"Bronx","NY","10465",,"877-798-3752","E",,"Public",,,,"8.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.8124589","-73.83447","2022-10-06T00:00:00.000","169223","2023-01-18 15:15:20","P",,,"2018-08-20T00:00:00.000","TESLA"
"ELEC","West Herr Ford of Webster","810 E Ridge Rd","Located in front of and on the west side of the building","Webster","NY","14580",,"585-787-1700","E",,"Public - Call ahead","Dealership business hours",,,"2.0",,,"Non-Networked",,"200-9","43.205714","-77.476722","2021-06-07T00:00:00.000","53975","2023-03-01 20:07:33","P",,,"2013-09-01T00:00:00.000","J1772"
"ELEC","SCCC AMMERMAN 3","College Rd",,"Farmingville","NY","11738",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.844415","-73.055372","2023-08-12T00:00:00.000","193748","2023-08-12 00:28:25",,,,"2021-08-11T00:00:00.000","J1772"
"ELEC","135 Pinelawn Rd","135 Pinelawn Rd",,"Melville","NY","11747",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","40.77081","-73.40686","2022-09-14T00:00:00.000","225122","2023-02-14 15:54:11","P",,,"2022-07-28T00:00:00.000","J1772"
"ELEC","The Spot Restaurant - Tesla Supercharger","1062 Front Street",,"Binghamton","NY","13905",,"877-798-3752","E",,"Public","24 hours daily",,,,"8.0",,"Tesla","https://www.tesla.com/supercharger","200-9","42.145542","-75.902081","2023-07-01T00:00:00.000","102326","2023-07-14 19:41:28","P",,,"2015-10-01T00:00:00.000","TESLA"
"ELEC","Seneca Harbor Park","1 Harbor Dr.",,"Watkins Glen","NY","14891",,"866-816-7584","E",,"Public",,,,"4.0",,,"EV Connect","http://evconnect.com/","GPS","42.38354","-76.871105","2023-08-12T00:00:00.000","168436","2023-08-12 00:47:20",,,,"2020-09-01T00:00:00.000","J1772"
"ELEC","MAPLEWOODCC CHARGER RIGHT 4","100 Daniel Drive",,"Webster","NY","14580",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.213528","-77.432935","2023-08-12T00:00:00.000","240975","2023-08-12 00:37:07",,,,"2023-01-06T00:00:00.000","J1772"
"ELEC","Minetta Garage","122 West 3rd Street","Located between McDougal St & 6th Ave. ||Attendant will assist in charging ||vehicle. Parking rates apply. Inquire ||within.||","New York","NY","10012",,"888-998-2546","E",,"Public",,,,"2.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","40.731379","-74.000704","2023-06-21T00:00:00.000","188148","2023-06-21 00:01:22",,,,"2021-04-29T00:00:00.000","J1772"
"ELEC","Residence Inn New York Manhattan - Tesla Destination","1717 Broadway",,"New York","NY","10019",,"212-324-3774  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.764261","-73.982974","2022-10-06T00:00:00.000","115031","2023-01-18 15:15:20","P",,,"2015-06-22T00:00:00.000","J1772 TESLA"
"ELEC","OSSINING TOWN LOUIS ENGEL","Louis Engel Park (Waterfront Park) 161-185 We",,"Ossining","NY","10562",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.156094","-73.86964","2023-08-12T00:00:00.000","162297","2023-08-12 00:07:36",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","West Herr Subaru","3559 Southwestern Blvd",,"Orchard Park","NY","14127",,"716-239-4853","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"1.0",,,"Non-Networked",,"GPS","42.7851730363953","-78.7625688140411","2022-09-14T00:00:00.000","226492","2023-02-14 15:54:11","P",,,"2022-08-22T00:00:00.000","J1772"
"ELEC","Crossroads Ford","2351 Rte 9W",,"Ravena","NY","12143",,"518-756-4000","E",,"Public - Call ahead","24 hours daily","A D Debit M V",,"1.0",,,"Non-Networked",,"GPS","42.4756674666816","-73.8191658497462","2022-10-11T00:00:00.000","229077","2023-02-14 15:54:11","P",,,"2022-09-17T00:00:00.000","J1772"
"ELEC","RRH UNITY POB 1","1561 Long Pond Rd",,"Rochester","NY","14626",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.19095","-77.70397","2023-08-12T00:00:00.000","174811","2023-08-12 00:16:27",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Evolve NY Olean","2501 W State St",,"Olean","NY","14760",,"833-632-2778","E",,"Public","24 hours daily",,,,"4.0",,"Electrify America","https://www.electrifyamerica.com/","GPS","42.07654","-78.45919","2023-08-12T00:00:00.000","279338","2023-08-12 00:42:59",,,,"2023-06-22T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","RPI 1 RPI FLEET","2144 Burdett Ave",,"Troy","NY","12180",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.732209","-73.671332","2023-08-12T00:00:00.000","162147","2023-08-12 00:10:59",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","PICOTTE 11 CORPORATE 2","11 Corporate Woods Blvd",,"Albany","NY","12211",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.683434","-73.76678","2023-08-12T00:00:00.000","180636","2023-08-12 00:21:22",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","ULSTER COUNTY DSS 1","1 Development Court",,"Kingston","NY","12401",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.948038","-73.996345","2023-08-12T00:00:00.000","162351","2023-08-12 00:06:34",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Salmon Run Mall - Tesla Supercharger","21182 Salmon Run Mall Loop W",,"Watertown","NY","13601",,"877-798-3752","E",,"Public","24 hours daily",,,,"8.0",,"Tesla","https://www.tesla.com/supercharger","200-9","43.979585","-75.954114","2023-07-01T00:00:00.000","102350","2023-07-14 19:41:28","P",,,"2016-06-01T00:00:00.000","TESLA"
"ELEC","BEDFORD_EV CHERRY STREET","425 Cherry St",,"Bedford Hills","NY","10507",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.240391","-73.699844","2023-08-12T00:00:00.000","262283","2023-08-12 00:38:26",,,,"2023-06-07T00:00:00.000","J1772"
"ELEC","PICOTTE 80 WOLF 2","80 Wolf Rd",,"Colonie","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.715424","-73.81346","2023-08-12T00:00:00.000","147462","2023-08-12 00:16:43",,,,"2019-11-02T00:00:00.000","J1772"
"ELEC","CORNELL CORNELLSTATION7","176 Hoy Rd",,"Ithaca","NY","14853",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.44345","-76.479503","2023-08-12T00:00:00.000","302246","2023-08-12 00:40:11",,,,"2023-07-08T00:00:00.000","J1772"
"ELEC","Hancock Town Justice - Tesla Supercharger","661  West Main Street",,"Hancock","NY","13783",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,"8.0",,"Tesla","https://www.tesla.com/supercharger","GPS","41.95595493","-75.2944836","2023-07-01T00:00:00.000","238578","2023-07-14 19:41:28","P",,,"2022-12-19T00:00:00.000","J1772COMBO TESLA"
"ELEC","ALBANY COUNTY DOH PUBLIC","175 Green St",,"Albany","NY","12202",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.641412","-73.754678","2023-08-12T00:00:00.000","212210","2023-08-12 00:31:06",,,,"2022-03-23T00:00:00.000","J1772"
"ELEC","Town of Ontario","1850 Ridge Road",,"Ontario","NY","14519",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","43.222605","-77.291425","2023-08-12T00:00:00.000","195711","2023-08-12 00:47:30",,,,"2021-09-03T00:00:00.000","J1772"
"ELEC","RRH RIEDMAN CAMP 9","100 Kings Hwy S",,"Rochester","NY","14617",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.201924","-77.574537","2023-08-12T00:00:00.000","173960","2023-08-12 00:12:20",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Icon 376 Greenwich Street - Tesla Destination","376 Greenwich St",,"New York","NY","10013",,"212-227-7035  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.719825","-74.010137","2022-10-06T00:00:00.000","115112","2023-01-18 15:15:20","P",,,"2017-07-17T00:00:00.000","J1772 TESLA"
"ELEC","imPark 422 E 79th Street - Tesla Destination","422 E 79th St",,"New York","NY","10075",,"212-737-6283  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.771879","-73.951627","2022-10-06T00:00:00.000","115132","2023-01-18 15:15:20","P",,,"2017-06-07T00:00:00.000","J1772 TESLA"
"ELEC","GGMC Parking 66 Rockwell Pl Garage - Tesla Destination","66 Rockwell Pl",,"Brooklyn","NY","11217",,"718-797-2408  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.688086","-73.979234","2022-10-06T00:00:00.000","114911","2023-01-18 15:15:20","P",,,"2015-11-13T00:00:00.000","J1772 TESLA"
"ELEC","Lebrun Nissan","396 Grant Ave",,"Auburn","NY","13021",,"315-253-7700","E",,"Public - Call ahead","Dealership business hours",,,"1.0",,,"Non-Networked",,"200-9","42.966894","-76.535879","2020-06-09T00:00:00.000","44321","2021-03-11 23:22:17","P",,,"2011-11-30T00:00:00.000","J1772"
